category,dest_zone,pack_type,handling,weather,customs,distance_km,weight_kg,volume_m3,profit_usd,risk_event
fashion,NA,box,standard,storm,low,5478.455071850729,14.20307591079393,0.004138664780158977,53.257003645837344,1
fashion,EU,box,standard,clear,medium,3108.0874766302018,18.51852601116187,0.007971081660511714,53.033690944739185,0
spare_parts,APAC,box,standard,clear,high,7189.7588487610265,4.185388910989131,0.01807956782235595,78.40537054997907,1
food,NA,polybag,standard,rain,high,6592.044022068825,4.822788381387718,0.041818799873933166,38.095446761307215,0
electronics,AF,box,standard,clear,low,5187.787731887833,6.033346717881843,0.008651119317985904,83.51661955266401,1
spare_parts,EU,box,standard,clear,medium,3615.1601982972625,4.049491417975847,0.034103410011199334,36.60065122713052,0
fashion,APAC,polybag,fragile,rain,medium,6267.676898931674,6.91583882826132,0.04928117428297574,34.2062207570413,0
cosmetics,APAC,box,standard,clear,low,6241.305463309186,7.375959931827146,0.016422917327550766,40.33580499322487,0
cosmetics,ME,box,standard,clear,low,4199.507000946218,13.615043375554984,0.040901705168500196,55.13679012489597,1
food,APAC,polybag,standard,rain,high,7149.10639454467,2.048211616684578,0.03890639737163787,25.71390788754261,1
food,APAC,box,hazmat,clear,medium,6933.1262586295525,6.749826359158783,0.02475106214382697,33.77386850707997,0
fashion,APAC,box,fragile,clear,high,7359.510267398284,4.3296865305269385,0.01915628594276017,47.320776363880555,0
cosmetics,ME,box,standard,clear,medium,4947.017479484226,4.024018969585557,0.02235175205495892,35.53600073183326,0
documents,APAC,box,fragile,clear,medium,6592.404670193749,0.6905882778202832,0.10512466243489924,11.473295288856347,1
food,EU,crate,standard,rain,medium,3288.374440937064,2.9010902228030555,0.011347609253383122,34.27539186540382,0
documents,NA,polybag,standard,storm,medium,6812.943906379666,7.609977187102439,0.08454938587175582,29.542517519651046,1
food,NA,box,standard,storm,low,6781.026122181154,3.0384540547370777,0.013064149892915837,45.389942520236474,1
spare_parts,APAC,box,standard,clear,low,6573.188289188706,5.914752442780702,0.04305366251857254,62.44466107160101,0
fashion,AF,box,standard,storm,medium,4987.729003601991,4.569158760731001,0.006058083965887048,50.91626244678938,0
spare_parts,NA,polybag,standard,clear,low,6454.48476968589,5.696298857010611,0.006751179967915862,55.16236005050861,1
fashion,ME,polybag,standard,clear,high,4658.381799972089,2.783395525869568,0.06988292243130095,34.43671882785211,0
electronics,EU,box,fragile,clear,medium,2274.479889915257,4.267577252504484,0.009956487808092001,75.19426189082189,0
electronics,ME,box,fragile,rain,high,4446.295930997395,6.447607116945937,0.04726852270337652,57.6863426017891,1
electronics,APAC,crate,standard,clear,medium,6383.42015420829,3.665788737593573,0.03351988526701503,83.89494529531794,0
documents,APAC,polybag,standard,clear,medium,7075.2741817887045,7.360856078798929,0.027189563412020196,26.914365742608098,1
documents,APAC,box,standard,rain,low,6629.173079236405,3.304345824820982,0.044804957298862136,15.680588935134882,0
spare_parts,APAC,box,standard,clear,low,7100.273522660689,8.97140372609227,0.04318709575810065,82.60492233098823,0
electronics,NA,box,fragile,rain,medium,6991.406147985751,1.326460471362945,0.02710431895502633,53.715591722051364,0
documents,ME,box,standard,clear,low,2987.8241012795547,4.922097315946458,0.0031612662195418984,17.922924623262112,0
spare_parts,EU,box,fragile,clear,high,2639.573641598869,7.306724006231491,0.025537929028159958,72.04863051967995,0
fashion,AF,box,standard,clear,low,5199.304145209862,5.081280461314201,0.08737179691555397,41.88543280931946,0
food,APAC,polybag,standard,rain,high,6565.2717036592985,8.87712669290293,0.015217973110018025,54.03372356725338,0
pharma,NA,polybag,standard,clear,medium,5743.482935086595,3.938650639994071,0.021750421392035587,76.05535664506336,0
electronics,EU,box,fragile,rain,medium,3044.735601900329,4.067004214781387,0.007484119768103639,71.80998558663295,1
food,ME,box,standard,clear,high,3577.60097300952,0.9237436860187843,0.02038127104759963,27.55937895521967,1
spare_parts,AF,box,standard,clear,medium,5767.5923991180925,8.780733370740299,0.02730431248602456,46.57643332222995,0
fashion,NA,box,standard,clear,low,6277.292176324838,9.948262650558007,0.018282784544621386,63.67198414151051,0
cosmetics,ME,polybag,standard,clear,low,3984.3600306339586,9.303586324859062,0.02597774792869822,46.928354615276284,0
food,EU,box,standard,clear,low,3501.1138646478275,3.509981616391144,0.02136061651970771,19.154252596631146,0
spare_parts,APAC,crate,hazmat,clear,medium,6230.661619240991,1.2550117886123304,0.06707790613227872,44.87743295211622,0
documents,APAC,polybag,standard,clear,medium,6245.182885663509,14.779749619077915,0.013238671161970724,33.27226841175625,0
spare_parts,EU,polybag,standard,clear,high,2957.928111120238,4.692839501064034,0.05389358053427835,72.67582736127129,0
pharma,APAC,box,standard,clear,low,6991.136042242613,1.5820030107806735,0.01713791019847001,56.62368115947191,0
food,NA,box,standard,clear,low,6159.22550802306,11.945516908979624,0.013732859193296016,51.626645511147835,0
pharma,APAC,crate,fragile,clear,low,5956.508939792342,0.7752477716705892,0.044336529189545344,74.29875187319631,0
food,NA,polybag,standard,rain,high,6451.0206320931475,13.975192305360382,0.012536376456941162,57.99244443692352,1
electronics,ME,crate,hazmat,clear,high,4136.75324167829,1.3064411053574005,0.027543403024013986,69.38749281083327,0
pharma,EU,box,standard,clear,medium,2812.444018762831,4.587696656282592,0.02434184010183361,101.62725980812807,0
spare_parts,APAC,box,fragile,clear,medium,6800.956265814324,4.62807578812466,0.0833355985535371,49.848713414006085,0
food,EU,box,standard,clear,high,3409.424501328278,6.0872279537137315,0.02653127879022795,44.74568320473656,1
spare_parts,ME,box,fragile,clear,medium,4178.555521472347,7.370686050388988,0.0031713357937476496,86.7368808848146,0
pharma,NA,box,standard,clear,high,6649.451409723851,3.28638282296946,0.03334819335181805,62.08302681321933,0
cosmetics,EU,crate,standard,storm,high,3150.9757418708555,4.097275556043831,0.05532505598015273,33.54715780825929,1
electronics,APAC,polybag,standard,storm,medium,6892.120579085604,3.2345540737404668,0.04253374918410433,76.41125354526794,0
electronics,ME,box,standard,clear,medium,4014.346084920931,10.630851750374026,0.031429150587285834,78.85539425687016,0
fashion,ME,box,fragile,clear,low,4288.001006096514,6.759772600808187,0.02058830094582187,66.60213201115884,0
cosmetics,APAC,box,standard,rain,low,7274.065129010651,10.357400979423861,0.039786443866971055,56.027499077497296,1
electronics,EU,box,fragile,storm,high,2679.4816838012625,3.8024136648798104,0.02696612968616606,52.677527780964255,0
fashion,APAC,crate,standard,clear,low,6155.482948769338,3.801163302763978,0.031146672352650413,34.840087057333065,0
fashion,EU,polybag,standard,rain,low,3286.7440212707384,1.6390262977399694,0.043416553354901376,46.59800453324886,0
spare_parts,AF,box,standard,clear,high,4881.277239253885,8.651183916575441,0.06877812378419769,54.08128768244649,0
spare_parts,APAC,polybag,standard,clear,low,7042.2502998032805,5.36552091213637,0.01703812117209433,53.902593161491076,0
cosmetics,EU,box,standard,clear,medium,2306.699284851742,4.812934987365795,0.01679693732955101,41.51664849297813,0
electronics,EU,crate,fragile,rain,medium,2682.2156384762557,3.3895720507156044,0.03024790617542973,27.27217033581606,0
electronics,APAC,polybag,standard,rain,low,6916.799821089437,3.9587694749135443,0.027368395084673303,59.84964404300911,1
electronics,APAC,box,standard,clear,low,6626.617739548364,6.852544582377778,0.029148349598704347,75.866742847295,1
cosmetics,NA,polybag,standard,clear,low,6680.517252930907,8.190689640214096,0.016793047430959624,42.2998280556779,0
electronics,EU,box,standard,clear,low,3336.91365382471,2.8284719491662837,0.009615284109647364,70.44133708087642,0
fashion,NA,box,fragile,clear,low,6402.115055037213,8.017046999709429,0.00835227484903971,56.33535215456996,0
documents,APAC,box,fragile,clear,high,6699.923254365579,4.984491790607876,0.009255441065250851,25.873325994385013,0
food,APAC,box,standard,rain,high,6645.42745036774,6.4472553598179285,0.014241583873153376,30.30106698166405,0
spare_parts,NA,box,standard,clear,low,6342.711338342033,4.272698702300203,0.08031424870609154,49.000580221648114,0
electronics,ME,box,standard,rain,medium,4571.027150014613,3.827493152709807,0.03672304966458416,84.44934412364373,0
fashion,APAC,box,standard,clear,medium,6986.241919692746,4.25371583507871,0.04863294014509217,64.2429954517387,0
documents,AF,polybag,standard,clear,medium,4952.731227305377,1.672196141028501,0.00932634593014102,24.610401903000803,0
cosmetics,NA,box,fragile,rain,high,7119.192356639238,3.6062411971305735,0.0258081173642385,46.1515530065213,1
pharma,EU,box,standard,clear,low,3700.785540186727,0.9127196244464577,0.04457540023617396,51.99665699437818,0
documents,EU,box,fragile,clear,high,2987.887917741059,8.358020564368445,0.011693181643007018,30.710014469660894,0
food,APAC,box,standard,clear,low,6293.910071527192,1.5369116264196057,0.028799685275406127,22.032628797524676,0
fashion,NA,crate,fragile,rain,medium,6252.16319642972,7.193764655992785,0.0167044993171835,52.502753817506886,0
food,NA,box,fragile,clear,high,6391.748488724289,2.231658948909758,0.007868225862329466,28.904154776687232,0
electronics,APAC,box,fragile,rain,medium,6911.79251519011,11.693556141803306,0.005734450157259938,69.22111974066614,1
electronics,ME,box,standard,clear,medium,4901.786130922832,0.7595857914379116,0.031540912521271496,48.93781457285259,0
electronics,NA,box,standard,clear,low,7170.221246734743,4.51004900255717,0.019531005783956525,74.52646950980116,0
documents,EU,box,standard,clear,medium,3125.144910696788,11.97623519855452,0.0242451540529882,37.74576278955454,0
pharma,NA,box,standard,clear,low,5244.806486841415,7.3925894511546435,0.006861269042885953,93.2990160295638,0
fashion,EU,box,standard,storm,medium,2433.322550420477,3.6129554830417914,0.038378052141099066,42.66863928813159,1
fashion,EU,polybag,hazmat,clear,low,2386.7347726075527,16.460224907205458,0.09239511250293866,58.97091034432593,0
pharma,NA,box,standard,clear,medium,7054.661627560098,4.364282316471765,0.049911991884830025,65.17763357435985,0
documents,NA,box,standard,clear,medium,5998.361500731914,4.25126230216939,0.015382071910162332,19.37392738251188,0
fashion,AF,box,standard,clear,low,4369.86090630122,9.495131633784037,0.0042053475306316245,35.27268515663424,0
fashion,AF,box,standard,clear,medium,5999.13140329586,4.064434760799213,0.04475118476778321,41.164682829156256,0
spare_parts,NA,polybag,standard,clear,low,6285.759071857283,4.202833055377312,0.05675008885938198,38.9207406400538,0
documents,APAC,box,standard,storm,medium,6859.316317409479,3.118773749050437,0.038002546204074936,24.847579892234613,1
documents,NA,box,standard,clear,high,6634.575755185659,6.895787486125943,0.02363597504037673,18.294950162027675,1
fashion,APAC,box,fragile,rain,medium,7100.910727709912,7.767241666313776,0.054967280113382026,59.918869306844435,1
electronics,APAC,box,standard,storm,medium,6059.488802844599,3.025574181123205,0.03036062111760971,67.38032468089884,0
cosmetics,APAC,box,hazmat,storm,high,6195.627540847822,10.90996100698384,0.022692089512734652,39.41917831210888,0
fashion,APAC,box,standard,rain,medium,7445.197723657683,3.1202075132853135,0.04809342754824054,43.232232054587946,0
documents,EU,box,standard,rain,high,2513.3132387397927,2.5034947342346725,0.06407169609060609,23.179505622734,0
electronics,EU,box,fragile,clear,low,2922.5011680543307,1.9337126635576696,0.016445259181015602,72.51937175597544,0
pharma,ME,box,fragile,clear,medium,4985.02881081635,9.991102239285029,0.01325431363640639,102.3750519442867,0
documents,NA,box,standard,clear,medium,7228.373207512691,2.1713190217784692,0.029397900272466426,13.52491349821915,0
documents,APAC,box,standard,clear,medium,7030.531422370357,14.845028844075024,0.032982981276892684,36.85178689033533,0
pharma,ME,polybag,standard,clear,low,3929.590658591284,1.8224402084368458,0.02531300270720952,65.72713405563768,0
documents,NA,box,standard,clear,low,6650.509065985085,4.403586029799529,0.06045498112847649,23.420616033222252,0
electronics,ME,box,standard,clear,medium,3722.955811259207,2.113964473064197,0.04152947993369919,68.51347416517525,0
fashion,APAC,box,standard,clear,medium,7104.617196576719,3.382829197786651,0.03384051573330102,47.77245706518847,0
electronics,ME,box,standard,rain,medium,4498.063050681545,4.7747202797107615,0.02403219921724833,77.63549271260453,0
documents,ME,polybag,hazmat,clear,high,3633.058249218465,14.395659976419608,0.08098319312347793,33.728332264426,0
documents,APAC,box,fragile,clear,medium,8129.024370296566,8.548720503878995,0.05177857348236467,35.292227050921504,0
electronics,NA,box,fragile,clear,high,6803.094703074679,0.5607680143591234,0.08788927022484597,58.35837173822204,0
electronics,APAC,box,standard,clear,low,6499.330629154325,4.587437734308611,0.03068382319940909,57.60166054963015,0
cosmetics,EU,polybag,standard,clear,high,3688.4249671284947,4.7289376720241965,0.018119052036145344,58.34293519667673,1
fashion,NA,crate,standard,clear,high,6521.319294301097,3.5114396234610785,0.05485030977928928,41.38777039052102,0
spare_parts,AF,box,standard,rain,high,5155.786033541816,5.847997194944958,0.025497156725173855,49.89894654095873,0
electronics,EU,box,fragile,rain,high,2720.265349855356,18.848691838830053,0.016977604246458514,121.75142384778768,0
spare_parts,EU,box,standard,clear,high,3413.4464768369144,3.128490788451084,0.02342872192432868,54.369403780915185,0
food,NA,crate,standard,clear,low,7176.887070348132,7.2749429032699835,0.044073677767957224,62.68759367042459,0
cosmetics,AF,polybag,fragile,storm,high,5125.068570214217,1.5607410910525803,0.027167603885468114,40.8162130140442,0
electronics,APAC,box,standard,clear,low,6869.662839002344,0.844734118106913,0.018632571387333433,45.65151740790839,0
documents,NA,box,fragile,clear,high,6159.62601051063,4.424188482350114,0.024123368744977954,28.733568720752707,0
pharma,ME,box,fragile,clear,medium,4060.7005582253246,8.34001865252268,0.017761890583065508,102.01284247773341,1
cosmetics,NA,box,standard,clear,low,6804.207123294532,4.277269227370603,0.013774919016388427,27.42276319627937,1
cosmetics,APAC,polybag,standard,storm,low,7245.756377320997,7.981217274621116,0.008325327351316827,35.64175508331551,1
documents,ME,polybag,standard,rain,low,4133.81685362361,7.98901537719396,0.06021392299516532,26.489559518648324,0
spare_parts,NA,box,standard,storm,medium,6414.059897982673,25.804904397676985,0.059811961920183246,105.18134906948433,0
spare_parts,ME,crate,fragile,rain,medium,4184.704698705503,6.666340497538878,0.03230783413973684,48.58349253305857,1
pharma,AF,crate,standard,storm,medium,4930.1317980932245,4.554972844051177,0.01512667544823871,88.64562317302672,0
documents,EU,box,fragile,clear,medium,3364.4699288485976,6.97764438671745,0.021393014407522178,34.727158702323536,0
fashion,NA,box,hazmat,clear,low,6634.480004158205,2.859374661767528,0.010170149769911574,25.293255921405322,0
spare_parts,AF,polybag,standard,clear,medium,5422.435297817147,7.742622681977745,0.008844186591940714,63.1056225232972,1
cosmetics,NA,box,standard,rain,medium,6030.564276211197,7.195564001468215,0.015966873851382995,63.72399193462775,1
food,ME,crate,standard,clear,medium,4644.823085518254,12.435618648367386,0.03898293661312638,68.0949129438878,0
documents,ME,box,standard,clear,low,3893.1310892875263,2.3516220687674187,0.007425893657262252,19.68282518853023,0
